anzsic_code,anzsic_desc,class_code,class_desc,group_code,group_desc,subdivision_code,subdivision_desc,division_code,division_desc,class_exclusions
Q8601_06,Nursing Home Operation - Other Construction,8601,Aged Care Residential Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,No exclusion
Q8601_07,Residential Care for the Aged Operation,8601,Aged Care Residential Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,No exclusion
Q8601_08,Retirement Village Operation,8601,Aged Care Residential Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,No exclusion
Q8609_01,Charitable Home Accommodation Operation,8609,Other Residential Care Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,providing aged care residential services are included in Class 8601 Aged Care Residential Services | providing juvenile corrective services are included in Class 7714 Correctional and Detention Services.
Q8609_02,Children's Home Operation,8609,Other Residential Care Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,providing aged care residential services are included in Class 8601 Aged Care Residential Services | providing juvenile corrective services are included in Class 7714 Correctional and Detention Services.
Q8609_03,Crisis Care Accommodation Operation,8609,Other Residential Care Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,providing aged care residential services are included in Class 8601 Aged Care Residential Services | providing juvenile corrective services are included in Class 7714 Correctional and Detention Services.
Q8609_04,Home for the Disadvantaged Operation,8609,Other Residential Care Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,providing aged care residential services are included in Class 8601 Aged Care Residential Services | providing juvenile corrective services are included in Class 7714 Correctional and Detention Services.
Q8609_05,Hospice Operation,8609,Other Residential Care Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,providing aged care residential services are included in Class 8601 Aged Care Residential Services | providing juvenile corrective services are included in Class 7714 Correctional and Detention Services.
Q8609_06,"Orphanage, Residential Refuge operation",8609,Other Residential Care Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,providing aged care residential services are included in Class 8601 Aged Care Residential Services | providing juvenile corrective services are included in Class 7714 Correctional and Detention Services.
Q8609_07,Respite residential care operation,8609,Other Residential Care Services,860,Residential Care Services,86,Residential Care Services,Q,Health Care and Social Assistance,providing aged care residential services are included in Class 8601 Aged Care Residential Services | providing juvenile corrective services are included in Class 7714 Correctional and Detention Services.
Q8710_01,Children's Nursery operation (Excl Preschool Education),8710,Child Care Services,871,Child Care Services,87,Social Assistance Services,Q,Health Care and Social Assistance,providing accredited preschool education are included in Class 8010 Preschool Education | operating a childrenâ€™s home are included in Class 8609 Other Residential Care Services
Q8710_02,Child Care Service / Creche Operation,8710,Child Care Services,871,Child Care Services,87,Social Assistance Services,Q,Health Care and Social Assistance,providing accredited preschool education are included in Class 8010 Preschool Education | operating a childrenâ€™s home are included in Class 8609 Other Residential Care Services
Q8710_03,Family Day Care Service (Not Centre),8710,Child Care Services,871,Child Care Services,87,Social Assistance Services,Q,Health Care and Social Assistance,providing accredited preschool education are included in Class 8010 Preschool Education | operating a childrenâ€™s home are included in Class 8609 Other Residential Care Services
